0.02510484	23.8	0.002	4.878524367	3	119	2.5512
0.026085831	20.4	0.002	4.516635916	3.1	102	2.65096
0.027066744	16.2	0.002	4.024922359	3.2	81	2.75072
0.028047574	12.2	0.002	3.492849839	3.3	61	2.85048
0.029028319	6.6	0.002	2.569046516	3.4	33	2.95024
0.030008976	4	0.002	2	3.5	20	3.05
0.030989543	2	0.002	1.414213562	3.6	10	3.14976
0.031970015	1.2	0.002	1.095445115	3.7	6	3.24952
0.03295039	0.8	0.002	0.894427191	3.8	4	3.34928
0.033930666	0.8	0.002	0.894427191	3.9	4	3.44904
0.034910838	0.8	0.002	0.894427191	4	4	3.5488
0.035890905	1	0.002	1	4.1	5	3.64856
0.036870863	0.8	0.002	0.894427191	4.2	4	3.74832
0.037850709	0.8	0.002	0.894427191	4.3	4	3.84808
0.038830441	0.8	0.002	0.894427191	4.4	4	3.94784
0.039810054	0.6	0.002	0.774596669	4.5	3	4.0476
0.040789547	0.8	0.002	0.894427191	4.6	4	4.14736
0.041768917	0.6	0.002	0.774596669	4.7	3	4.24712
0.042748159	1	0.002	1	4.8	5	4.34688
0.043727273	0.8	0.002	0.894427191	4.9	4	4.44664
0.044706253	0.6	0.002	0.774596669	5	3	4.5464
0.045685098	1	0.002	1	5.1	5	4.64616
0.046663805	0.8	0.002	0.894427191	5.2	4	4.74592
0.04764237	0.2	0.002	0.447213595	5.3	1	4.84568
0.04862079	0.6	0.002	0.774596669	5.4	3	4.94544
0.049599064	0.6	0.002	0.774596669	5.5	3	5.0452
0.050577187	0.4	0.002	0.632455532	5.6	2	5.14496
0.051555156	0.4	0.002	0.632455532	5.7	2	5.24472
0.05253297	0.4	0.002	0.632455532	5.8	2	5.34448
0.053510624	0.4	0.002	0.632455532	5.9	2	5.44424
0.054488115	0.6	0.002	0.774596669	6	3	5.544
0.055465442	0.6	0.002	0.774596669	6.1	3	5.64376
0.0564426	1	0.002	1	6.2	5	5.74352
0.057419588	1.8	0.002	1.341640786	6.3	9	5.84328
0.058396401	1.6	0.002	1.264911064	6.4	8	5.94304
0.059373037	2.8	0.002	1.673320053	6.5	14	6.0428
0.060349494	2.8	0.002	1.673320053	6.6	14	6.14256
0.061325767	3.4	0.002	1.843908891	6.7	17	6.24232
0.062301854	4.6	0.002	2.144761059	6.8	23	6.34208
0.063277753	4.8	0.002	2.19089023	6.9	24	6.44184
0.06425346	6	0.002	2.449489743	7	30	6.5416
0.065228971	6.2	0.002	2.48997992	7.1	31	6.64136
0.066204286	6.4	0.002	2.529822128	7.2	32	6.74112
0.067179399	8.4	0.002	2.898275349	7.3	42	6.84088
0.068154309	7.8	0.002	2.792848009	7.4	39	6.94064
0.069129012	8.8	0.002	2.966479395	7.5	44	7.0404
0.070103506	10.2	0.002	3.193743885	7.6	51	7.14016
0.071077787	11.6	0.002	3.405877273	7.7	58	7.23992
0.072051852	10.4	0.002	3.224903099	7.8	52	7.33968
0.0730257	10.4	0.002	3.224903099	7.9	52	7.43944
